更新时间,经度,维度,飞行距离,飞行高度(dm)
2020-07-10 20:31:25.714000,121.41272428243447,31.176704272473394,82,2.0828986167907715
2020-07-10 20:31:25.819000,121.41272776718613,31.176703844524724,87,2.4178202152252197
2020-07-10 20:31:25.921000,121.41273132862764,31.17670335719678,91,2.7609457969665527
2020-07-10 20:31:26.029000,121.412734964354,31.176703029246884,95,3.1087496280670166
2020-07-10 20:31:26.134000,121.41273863877353,31.176702610534647,99,3.46140456199646
2020-07-10 20:31:26.236000,121.41274209881972,31.17670241757645,103,3.791276693344116
2020-07-10 20:31:26.339000,121.4127456163562,31.17670214771356,107,4.127262115478516
2020-07-10 20:31:26.442000,121.41274919169344,31.176701973618037,111,4.467954158782959
2020-07-10 20:31:26.545000,121.41275303156978,31.176701634472387,115,4.835204124450684
2020-07-10 20:31:26.647000,121.41275721262318,31.176701259604986,118,5.235149383544922
2020-07-10 20:31:26.750000,121.41275721262318,31.176701259604986,118,5.235149383544922
2020-07-10 20:31:26.853000,121.41276165257581,31.176700730496254,122,5.661624431610107
2020-07-10 20:31:26.958000,121.41277119478386,31.176699148058653,130,6.586392879486084
2020-07-10 20:31:27.061000,121.41278082356536,31.1766969660011,137,7.534021854400635
2020-07-10 20:31:27.163000,121.41278082356536,31.1766969660011,137,7.534021854400635
2020-07-10 20:31:27.267000,121.41278610284775,31.176695571786787,140,8.059651374816895
2020-07-10 20:31:27.370000,121.41279147625349,31.176694222991404,143,8.592400550842285
2020-07-10 20:31:27.473000,121.41279716123745,31.176692644503998,147,9.161012649536133
2020-07-10 20:31:27.576000,121.41280290206461,31.17669116435751,150,9.731430053710938
2020-07-10 20:31:27.678000,121.41280900101599,31.176689496602876,154,10.340572357177734
2020-07-10 20:31:27.783000,121.41280900101599,31.176689496602876,154,10.340572357177734
2020-07-10 20:31:27.887000,121.41282169361698,31.176686273309684,161,11.600160598754883
2020-07-10 20:31:27.990000,121.41282169361698,31.176686273309684,161,11.600160598754883
2020-07-10 20:31:28.091000,121.4128424055356,31.176681694771656,172,13.635416984558105
2020-07-10 20:31:28.193000,121.4128424055356,31.176681694771656,172,13.635416984558105
2020-07-10 20:31:28.295000,121.41285002788308,31.1766802341095,176,14.3785400390625
2020-07-10 20:31:28.397000,121.41285776077542,31.176678745641663,180,15.132601737976074
2020-07-10 20:31:28.499000,121.41286665195545,31.176677248876906,184,15.994688034057617
2020-07-10 20:31:28.602000,121.4128863726753,31.17667403111065,194,17.904726028442383
2020-07-10 20:31:28.710000,121.4128863726753,31.17667403111065,194,17.904726028442383
2020-07-10 20:31:28.814000,121.41289702202907,31.176672249566863,200,18.937044143676758
2020-07-10 20:31:28.917000,121.41290861193518,31.176670298671414,205,20.060794830322266
2020-07-10 20:31:29.021000,121.4129325570903,31.176666013307045,217,22.38813591003418
2020-07-10 20:31:29.123000,121.41294478497237,31.176663766028273,222,23.577978134155273
2020-07-10 20:31:29.225000,121.41295764676505,31.17666147622106,226,24.827802658081055
2020-07-10 20:31:29.329000,121.4129700624732,31.176659201047045,231,26.035768508911133
2020-07-10 20:31:29.432000,121.41298286286545,31.176657018590113,235,27.27748680114746
2020-07-10 20:31:29.534000,121.41299517163351,31.176654881824067,239,28.47235107421875
2020-07-10 20:31:29.637000,121.41300778840514,31.176652812104315,243,29.69451904296875
2020-07-10 20:31:29.739000,121.41300778840514,31.176652812104315,243,29.69451904296875
2020-07-10 20:31:29.841000,121.4130193098816,31.176650845859154,247,30.812213897705078
2020-07-10 20:31:29.943000,121.41304002003791,31.176647397863483,254,32.819454193115234
2020-07-10 20:31:30.046000,121.41304961462963,31.176645922897077,257,33.74686050415039
2020-07-10 20:31:30.148000,121.41305829161898,31.176644583462807,259,34.58567810058594
2020-07-10 20:31:30.250000,121.41306654383179,31.176643338224252,261,35.38287353515625
2020-07-10 20:31:30.353000,121.41307369075635,31.176642201348873,262,36.0744514465332
2020-07-10 20:31:30.456000,121.41308020833625,31.176640956331788,264,36.709774017333984
2020-07-10 20:31:30.559000,121.41308538211541,31.176639887414634,266,37.21613311767578
2020-07-10 20:31:30.662000,121.41308977967749,31.17663878856668,268,37.651973724365234
2020-07-10 20:31:30.769000,121.41309281966073,31.176637994133532,271,37.954376220703125
2020-07-10 20:31:30.876000,121.41309518235657,31.176637148495594,275,38.198028564453125
2020-07-10 20:31:30.978000,121.41309689460009,31.176636467109027,280,38.377681732177734
2020-07-10 20:31:31.082000,121.4131005859168,31.1766346734887,290,38.781551361083984
2020-07-10 20:31:31.184000,121.4131005859168,31.1766346734887,290,38.781551361083984
2020-07-10 20:31:31.287000,121.41310305375036,31.176633562544662,296,39.046844482421875
2020-07-10 20:31:31.389000,121.41310521466178,31.17663264465592,302,39.2763671875
2020-07-10 20:31:31.492000,121.41311100144416,31.17663033679252,315,39.8837890625
2020-07-10 20:31:31.594000,121.4131148679504,31.17662895763724,322,40.282318115234375
2020-07-10 20:31:31.697000,121.4131148679504,31.17662895763724,322,40.282318115234375
2020-07-10 20:31:31.803000,121.41311847651869,31.176627753513642,329,40.65080642700195
2020-07-10 20:31:31.905000,121.41312718540985,31.17662501881553,343,41.53337860107422
2020-07-10 20:31:32.009000,121.41313199883683,31.176623586605544,350,42.01820755004883
2020-07-10 20:31:32.110000,121.4131363341974,31.176622307404163,356,42.45449447631836
2020-07-10 20:31:32.212000,121.4131363341974,31.176622307404163,356,42.45449447631836
2020-07-10 20:31:32.319000,121.41314685474237,31.176619384054067,369,43.506839752197266
2020-07-10 20:31:32.422000,121.41315319332776,31.176617753193458,375,44.13654327392578
2020-07-10 20:31:32.528000,121.41315967670286,31.176616087386442,382,44.780555725097656
2020-07-10 20:31:32.631000,121.41316727417777,31.17661414129816,388,45.5350456237793
2020-07-10 20:31:32.735000,121.41316727417777,31.17661414129816,388,45.5350456237793
2020-07-10 20:31:32.836000,121.41317493653767,31.17661213083423,395,46.29751968383789
2020-07-10 20:31:32.939000,121.41319251909592,31.176607523744693,408,48.04694366455078
2020-07-10 20:31:33.046000,121.41321072859567,31.176602659133025,421,49.861820220947266
2020-07-10 20:31:33.145000,121.41321072859567,31.176602659133025,421,49.861820220947266
2020-07-10 20:31:33.248000,121.41322056292148,31.176599945454864,427,50.844871520996094
2020-07-10 20:31:33.351000,121.4132302173716,31.176597181659716,433,51.81340408325195
2020-07-10 20:31:33.454000,121.41324018046615,31.17659427324571,439,52.814903259277344
2020-07-10 20:31:33.559000,121.41325000257595,31.176591345407623,444,53.80442428588867
2020-07-10 20:31:33.662000,121.41325997712552,31.176588400490417,449,54.80826950073242
2020-07-10 20:31:33.765000,121.41325997712552,31.176588400490417,449,54.80826950073242
2020-07-10 20:31:33.867000,121.4132799275864,31.17658250535379,458,56.81627655029297
2020-07-10 20:31:33.969000,121.41328998800849,31.176579500379567,463,57.83003234863281
2020-07-10 20:31:34.072000,121.41330982500068,31.17657368936184,471,59.824790954589844
2020-07-10 20:31:34.176000,121.41330982500068,31.17657368936184,471,59.824790954589844
2020-07-10 20:31:34.283000,121.41332004875679,31.176570726635973,474,60.85171127319336
2020-07-10 20:31:34.385000,121.41333038610169,31.176567643939375,477,61.8931884765625
2020-07-10 20:31:34.487000,121.41334107022098,31.176564451537764,481,62.96983337402344
2020-07-10 20:31:34.591000,121.41336275383283,31.176557773810035,489,65.16228485107422
2020-07-10 20:31:34.694000,121.41336275383283,31.176557773810035,489,65.16228485107422
2020-07-10 20:31:34.801000,121.41337361101888,31.17655433137062,493,66.26383972167969
2020-07-10 20:31:34.904000,121.41339601633635,31.176547058987254,502,68.54363250732422
2020-07-10 20:31:35.008000,121.41340651136787,31.176543632246037,506,69.61231994628906
2020-07-10 20:31:35.111000,121.41341743664317,31.17654004878337,510,70.7254638671875
2020-07-10 20:31:35.214000,121.41341743664317,31.17654004878337,510,70.7254638671875
2020-07-10 20:31:35.317000,121.41343961890836,31.176532772856508,518,72.98556518554688
2020-07-10 20:31:35.419000,121.41343961890836,31.176532772856508,518,72.98556518554688
2020-07-10 20:31:35.522000,121.41346189241311,31.17652533487993,527,75.26026153564453
2020-07-10 20:31:35.624000,121.41347314651925,31.17652152876337,531,76.41154479980469
2020-07-10 20:31:35.726000,121.41347314651925,31.17652152876337,531,76.41154479980469
2020-07-10 20:31:35.828000,121.4134843264482,31.176517693426014,536,77.5574722290039
2020-07-10 20:31:35.930000,121.41349574388836,31.176513762257986,541,78.72834014892578
2020-07-10 20:31:36.038000,121.41351882116629,31.176505760305652,551,81.0972671508789
2020-07-10 20:31:36.138000,121.41353047779987,31.17650168584758,555,82.29520416259766
2020-07-10 20:31:36.241000,121.41354224858301,31.176497588903953,560,83.50414276123047
2020-07-10 20:31:36.343000,121.4135538588358,31.176493522014887,565,84.69767761230469
2020-07-10 20:31:36.445000,121.41356592104079,31.17648932942297,569,85.93630981445312
2020-07-10 20:31:36.548000,121.41357790746648,31.176485134199492,574,87.16837310791016
2020-07-10 20:31:36.650000,121.41358990118172,31.176481016346642,579,88.3978500366211
2020-07-10 20:31:36.753000,121.41358990118172,31.176481016346642,579,88.3978500366211
2020-07-10 20:31:36.855000,121.41361332507383,31.17647297576762,587,90.79896545410156
2020-07-10 20:31:36.958000,121.4136254450345,31.17646877878542,592,92.0428695678711
2020-07-10 20:31:37.060000,121.4136479973846,31.176461052952053,601,94.35400390625
2020-07-10 20:31:37.163000,121.4136479973846,31.176461052952053,601,94.35400390625
2020-07-10 20:31:37.266000,121.4136596072369,31.176457112899232,606,95.542236328125
2020-07-10 20:31:37.371000,121.41367107818716,31.17645315307059,611,96.7190170288086
2020-07-10 20:31:37.473000,121.41368266384772,31.176449118854624,616,97.90901947021484
2020-07-10 20:31:37.574000,121.41369413591946,31.176445017624932,620,99.09187316894531
2020-07-10 20:31:37.677000,121.41370573087222,31.176440861392916,625,100.2878646850586
2020-07-10 20:31:37.781000,121.41370573087222,31.176440861392916,625,100.2878646850586
2020-07-10 20:31:37.884000,121.41372889963,31.176432460185197,635,102.68183135986328
2020-07-10 20:31:37.986000,121.41374052646452,31.17642820687186,640,103.88482666015625
2020-07-10 20:31:38.094000,121.4137640012233,31.176419559052587,650,106.31634521484375
2020-07-10 20:31:38.199000,121.4137640012233,31.176419559052587,650,106.31634521484375
2020-07-10 20:31:38.302000,121.4137875238848,31.17641077280254,659,108.75816345214844
2020-07-10 20:31:38.404000,121.4137875238848,31.17641077280254,659,108.75816345214844
2020-07-10 20:31:38.506000,121.41381109829412,31.176401881055384,668,111.2092056274414
2020-07-10 20:31:38.609000,121.41382287228144,31.1763974248249,673,112.43403625488281
2020-07-10 20:31:38.711000,121.41382287228144,31.1763974248249,673,112.43403625488281
2020-07-10 20:31:38.814000,121.4138345397292,31.17639297489975,678,113.64932250976562
2020-07-10 20:31:38.917000,121.41385907724046,31.17638360048179,688,116.20587921142578
2020-07-10 20:31:39.020000,121.41387071352736,31.17637916929026,693,117.41761016845703
2020-07-10 20:31:39.122000,121.41388279519784,31.176374527521382,698,118.67758178710938
2020-07-10 20:31:39.225000,121.41389482576139,31.17636988890517,703,119.93297576904297
2020-07-10 20:31:39.328000,121.41390667024109,31.1763652780637,708,121.17096710205078
2020-07-10 20:31:39.431000,121.4139185537319,31.17636064007281,713,122.41358947753906
2020-07-10 20:31:39.533000,121.41393035407377,31.17635600565147,717,123.64884948730469
2020-07-10 20:31:39.642000,121.41394220880692,31.176351342256854,723,124.8901596069336
2020-07-10 20:31:39.742000,121.41394220880692,31.176351342256854,723,124.8901596069336
2020-07-10 20:31:39.845000,121.41395402188546,31.176346665574137,727,126.12848663330078
2020-07-10 20:31:39.948000,121.41396592748525,31.17634196010053,732,127.37615203857422
2020-07-10 20:31:40.050000,121.41398980645364,31.17633252580794,741,129.87841796875
2020-07-10 20:31:40.152000,121.41400176259967,31.176327786619026,746,131.13201904296875
2020-07-10 20:31:40.254000,121.41401381999835,31.176323026455755,751,132.3953399658203
2020-07-10 20:31:40.357000,121.41402590303063,31.176318259309717,755,133.6612091064453
2020-07-10 20:31:40.459000,121.41403811919733,31.17631345362818,760,134.94036865234375
2020-07-10 20:31:40.562000,121.41405031197343,31.176308622490804,765,136.21868896484375
2020-07-10 20:31:40.665000,121.41406259807177,31.176303745600666,771,137.5072021484375
2020-07-10 20:31:40.767000,121.41406259807177,31.176303745600666,771,137.5072021484375
2020-07-10 20:31:40.870000,121.41408713790607,31.176293975588063,781,140.08221435546875
2020-07-10 20:31:40.973000,121.41408713790607,31.176293975588063,781,140.08221435546875
2020-07-10 20:31:41.074000,121.41412341007313,31.176279429987567,795,143.89324951171875
2020-07-10 20:31:41.177000,121.41412341007313,31.176279429987567,795,143.89324951171875
2020-07-10 20:31:41.282000,121.41414726196602,31.176269790563143,806,146.40283203125
2020-07-10 20:31:41.385000,121.41414726196602,31.176269790563143,806,146.40283203125
2020-07-10 20:31:41.487000,121.41415906463095,31.176264971906164,811,147.64697265625
2020-07-10 20:31:41.590000,121.4141824491915,31.17625532854742,821,150.1166229248047
2020-07-10 20:31:41.693000,121.4141824491915,31.17625532854742,821,150.1166229248047
2020-07-10 20:31:41.797000,121.41419411615861,31.176250482871296,826,151.35044860839844
2020-07-10 20:31:41.900000,121.41421684850457,31.17624095061152,836,153.75889587402344
2020-07-10 20:31:42.002000,121.4142280798609,31.176236195919817,841,154.9510498046875
2020-07-10 20:31:42.105000,121.41423929038996,31.176231413453376,846,156.14280700683594
2020-07-10 20:31:42.207000,121.41423929038996,31.176231413453376,846,156.14280700683594
2020-07-10 20:31:42.312000,121.41426163646982,31.176221805112693,856,158.5220947265625
2020-07-10 20:31:42.414000,121.41426163646982,31.176221805112693,856,158.5220947265625
2020-07-10 20:31:42.521000,121.41428364050147,31.17621214935172,866,160.874755859375
2020-07-10 20:31:42.622000,121.41429450818129,31.176207314566632,871,162.0400848388672
2020-07-10 20:31:42.725000,121.41429450818129,31.176207314566632,871,162.0400848388672
2020-07-10 20:31:42.827000,121.41430524929527,31.17620252720183,876,163.19229125976562
2020-07-10 20:31:42.930000,121.41432690294783,31.176192828293605,885,165.51756286621094
2020-07-10 20:31:43.033000,121.41433678677852,31.17618843540308,890,166.57717895507812
2020-07-10 20:31:43.135000,121.41434706728896,31.17618385929306,894,167.67967224121094
2020-07-10 20:31:43.237000,121.41435728740026,31.176179307466402,899,168.77581787109375
2020-07-10 20:31:43.340000,121.41435728740026,31.176179307466402,899,168.77581787109375
2020-07-10 20:31:43.444000,121.41439767215603,31.176161456593583,920,173.10035705566406
2020-07-10 20:31:43.547000,121.41440778332459,31.176157044422283,924,174.18017578125
2020-07-10 20:31:43.650000,121.41441796770907,31.17615266018205,929,175.2648162841797
2020-07-10 20:31:43.752000,121.41441796770907,31.17615266018205,929,175.2648162841797
2020-07-10 20:31:43.856000,121.41443837172424,31.1761438948282,939,177.4369354248047
2020-07-10 20:31:43.958000,121.41443837172424,31.1761438948282,939,177.4369354248047
2020-07-10 20:31:44.061000,121.41444858670884,31.176139497768858,944,178.52481079101562
2020-07-10 20:31:44.166000,121.41445900355795,31.17613502442017,949,179.63365173339844
2020-07-10 20:31:44.269000,121.41446938468022,31.176130541222655,955,180.73995971679688
2020-07-10 20:31:44.371000,121.41447967320117,31.176126105289097,960,181.83602905273438
2020-07-10 20:31:44.476000,121.41449991732684,31.176117309086003,969,183.99610900878906
2020-07-10 20:31:44.579000,121.41449991732684,31.176117309086003,969,183.99610900878906
2020-07-10 20:31:44.681000,121.41450994710878,31.176112899259657,974,185.0689239501953
2020-07-10 20:31:44.784000,121.41450994710878,31.176112899259657,974,185.0689239501953
2020-07-10 20:31:44.889000,121.41453042209693,31.176103922911576,984,187.25767517089844
2020-07-10 20:31:44.991000,121.41453989611065,31.176099783901982,989,188.2696990966797
2020-07-10 20:31:45.093000,121.41454981678963,31.176095454221137,994,189.32920837402344
2020-07-10 20:31:45.196000,121.41455968636163,31.176091152002375,999,190.3830108642578
2020-07-10 20:31:45.299000,121.4145694942528,31.176086891575995,1004,191.42947387695312
2020-07-10 20:31:45.403000,121.41457927410724,31.176082646157358,1009,192.47279357910156
2020-07-10 20:31:45.512000,121.41458902752704,31.176078409597455,1014,193.513427734375
2020-07-10 20:31:45.614000,121.41459876796985,31.176074193568976,1019,194.5519256591797
2020-07-10 20:31:45.717000,121.41459876796985,31.176074193568976,1019,194.5519256591797
2020-07-10 20:31:45.820000,121.41461814808343,31.176065852183775,1029,196.6158447265625
2020-07-10 20:31:45.923000,121.41462778198665,31.1760617142685,1034,197.64138793945312
2020-07-10 20:31:46.026000,121.4146374099621,31.17605762377351,1038,198.66407775878906
2020-07-10 20:31:46.129000,121.41464702592178,31.17605355589435,1043,199.6846160888672
2020-07-10 20:31:46.232000,121.41465647237938,31.176049558728742,1048,200.68722534179688
2020-07-10 20:31:46.335000,121.41466578986798,31.176045602313316,1053,201.67681884765625
2020-07-10 20:31:46.439000,121.41467502997521,31.176041696913785,1058,202.6573028564453
2020-07-10 20:31:46.541000,121.41468425902794,31.176037790993153,1063,203.63687133789062
2020-07-10 20:31:46.645000,121.41469358020137,31.17603384072673,1068,204.62648010253906
2020-07-10 20:31:46.750000,121.41469358020137,31.17603384072673,1068,204.62648010253906
2020-07-10 20:31:46.854000,121.41471245997938,31.176025792148792,1078,206.6332550048828
2020-07-10 20:31:46.957000,121.41472244201873,31.17602152275946,1083,207.69496154785156
2020-07-10 20:31:47.060000,121.41474067743242,31.176013678297203,1092,209.63674926757812
2020-07-10 20:31:47.162000,121.41474067743242,31.176013678297203,1092,209.63674926757812
2020-07-10 20:31:47.267000,121.41474998210425,31.176009634336626,1098,210.62962341308594
2020-07-10 20:31:47.371000,121.41475976115764,31.176005377505856,1103,211.6734619140625
2020-07-10 20:31:47.475000,121.4147778072032,31.175997409333963,1112,213.60543823242188
2020-07-10 20:31:47.577000,121.41478696239915,31.175993346457386,1117,214.5866241455078
2020-07-10 20:31:47.679000,121.41478696239915,31.175993346457386,1117,214.5866241455078
2020-07-10 20:31:47.782000,121.41478696239915,31.175993346457386,1117,214.5866241455078
2020-07-10 20:31:47.884000,121.41480505826999,31.17598532002628,1127,216.5258026123047
2020-07-10 20:31:47.987000,121.41481398116159,31.17598136642481,1131,217.48178100585938
2020-07-10 20:31:48.089000,121.41483145141267,31.175973623056354,1139,219.35362243652344
2020-07-10 20:31:48.192000,121.41483145141267,31.175973623056354,1139,219.35362243652344
2020-07-10 20:31:48.295000,121.41484869192274,31.17596600188634,1147,221.19979858398438
2020-07-10 20:31:48.397000,121.41484869192274,31.17596600188634,1147,221.19979858398438
2020-07-10 20:31:48.500000,121.4148573661685,31.175962176475977,1150,222.12820434570312
2020-07-10 20:31:48.602000,121.41486611715484,31.17595831458847,1153,223.06497192382812
2020-07-10 20:31:48.705000,121.41487496618966,31.175954435973587,1157,224.01087951660156
2020-07-10 20:31:48.808000,121.41487496618966,31.175954435973587,1157,224.01087951660156
2020-07-10 20:31:48.910000,121.41489279643243,31.17594660433044,1164,225.9176483154297
2020-07-10 20:31:49.013000,121.41489279643243,31.17594660433044,1164,225.9176483154297
2020-07-10 20:31:49.116000,121.41491084616281,31.175938654345014,1169,227.84901428222656
2020-07-10 20:31:49.219000,121.41492003468244,31.17593459308385,1171,228.8329315185547
2020-07-10 20:31:49.322000,121.41492933262543,31.175930486434694,1173,229.8284149169922
2020-07-10 20:31:49.425000,121.41493909069135,31.17592617916124,1175,230.87303161621094
2020-07-10 20:31:49.526000,121.41495781394424,31.17591799540942,1178,232.87327575683594
2020-07-10 20:31:49.628000,121.41496751673772,31.175913793815468,1179,233.90786743164062
2020-07-10 20:31:49.732000,121.41496751673772,31.175913793815468,1179,233.90786743164062
2020-07-10 20:31:49.834000,121.41498717561655,31.175905358371345,1182,236.00018310546875
2020-07-10 20:31:49.937000,121.41498717561655,31.175905358371345,1182,236.00018310546875
2020-07-10 20:31:50.040000,121.41500758507887,31.17589669510139,1185,238.16769409179688
2020-07-10 20:31:50.142000,121.41501800641383,31.175892271726394,1187,239.27444458007812
2020-07-10 20:31:50.245000,121.41502854261931,31.175887787538784,1188,240.39398193359375
2020-07-10 20:31:50.349000,121.41503919882203,31.17588327052174,1189,241.52537536621094
2020-07-10 20:31:50.451000,121.41504998559583,31.17587873026355,1189,242.66905212402344
2020-07-10 20:31:50.554000,121.41506081082001,31.1758741841169,1190,243.81629943847656
2020-07-10 20:31:50.656000,121.41507169788522,31.17586958018003,1191,244.97166442871094
2020-07-10 20:31:50.759000,121.41507169788522,31.17586958018003,1191,244.97166442871094
2020-07-10 20:31:50.862000,121.41508266024911,31.1758649498754,1192,246.13475036621094
2020-07-10 20:31:50.965000,121.41509368942053,31.17586026834643,1193,247.30606079101562
2020-07-10 20:31:51.068000,121.41511600153586,31.17585081696169,1194,249.67466735839844
2020-07-10 20:31:51.170000,121.41512730242331,31.17584605403658,1195,250.87315368652344
2020-07-10 20:31:51.273000,121.41513865297583,31.175841254009,1195,252.0777130126953
2020-07-10 20:31:51.375000,121.41515009404695,31.175836452209673,1195,253.2900848388672
2020-07-10 20:31:51.478000,121.41516160448897,31.17583163425618,1195,254.50917053222656
2020-07-10 20:31:51.587000,121.41517319711868,31.175826830528777,1195,255.73458862304688
2020-07-10 20:31:51.689000,121.41518483909304,31.1758220244043,1196,256.96435546875
2020-07-10 20:31:51.792000,121.41518483909304,31.1758220244043,1196,256.96435546875
2020-07-10 20:31:51.897000,121.41520817238641,31.175812410592044,1197,259.4281921386719
2020-07-10 20:31:52,121.41523174903867,31.175802702356094,1197,261.9174499511719
2020-07-10 20:31:52.102000,121.41524370902972,31.175797792011203,1197,263.17950439453125
2020-07-10 20:31:52.204000,121.41524370902972,31.175797792011203,1197,263.17950439453125
2020-07-10 20:31:52.306000,121.41526738773571,31.175788108996592,1197,265.6763000488281
2020-07-10 20:31:52.408000,121.41526738773571,31.175788108996592,1197,265.6763000488281
2020-07-10 20:31:52.511000,121.41529130355235,31.175778444637434,1197,268.19256591796875
2020-07-10 20:31:52.615000,121.41530341189782,31.175773614125383,1197,269.4635925292969
2020-07-10 20:31:52.719000,121.41530341189782,31.175773614125383,1197,269.4635925292969
2020-07-10 20:31:52.823000,121.41531562534097,31.175768779757174,1197,270.7438659667969
2020-07-10 20:31:52.925000,121.41532795365461,31.175763947264933,1196,272.0339660644531
2020-07-10 20:31:53.028000,121.41535297764332,31.175754234339063,1197,274.648193359375
2020-07-10 20:31:53.131000,121.41536561820611,31.175749369538494,1198,275.9668273925781
2020-07-10 20:31:53.233000,121.41537835056921,31.175744496921393,1198,277.2937927246094
2020-07-10 20:31:53.335000,121.41539112410624,31.17573963587276,1198,278.6238098144531
2020-07-10 20:31:53.438000,121.41540393545283,31.175734801712995,1198,279.9559020996094
2020-07-10 20:31:53.544000,121.41541676698584,31.175730000069997,1197,281.2882995605469
2020-07-10 20:31:53.646000,121.4154295033542,31.175725288265,1198,282.6084289550781
2020-07-10 20:31:53.747000,121.4154295033542,31.175725288265,1198,282.6084289550781
2020-07-10 20:31:53.852000,121.41544219165957,31.17572062429717,1198,283.9222412109375
2020-07-10 20:31:53.956000,121.41545504145651,31.175715898839297,1197,285.25286865234375
2020-07-10 20:31:54.062000,121.41548101372773,31.175706262932316,1198,287.94610595703125
2020-07-10 20:31:54.164000,121.41549389845044,31.175701443571846,1198,289.283935546875
2020-07-10 20:31:54.266000,121.41550676202546,31.175696624628262,1198,290.6199035644531
2020-07-10 20:31:54.368000,121.41551963937853,31.175691831114456,1198,291.9559326171875
2020-07-10 20:31:54.478000,121.41553255037567,31.175687022801352,1198,293.2955627441406
2020-07-10 20:31:54.583000,121.41554546393618,31.175682212820725,1198,294.635498046875
2020-07-10 20:31:54.690000,121.41555847874938,31.175677318004674,1198,295.988037109375
2020-07-10 20:31:54.792000,121.41557145991845,31.175672410369515,1198,297.3382263183594
2020-07-10 20:31:54.895000,121.4155842062198,31.175667532749834,1198,298.6666259765625
2020-07-10 20:31:54.998000,121.41560939442365,31.17565785088165,1198,301.2936706542969
2020-07-10 20:31:55.101000,121.41562198756434,31.175653024851073,1198,302.6064453125
2020-07-10 20:31:55.203000,121.41562198756434,31.175653024851073,1198,302.6064453125
2020-07-10 20:31:55.307000,121.4156471789724,31.175643409683953,1198,305.2307434082031
2020-07-10 20:31:55.410000,121.4156471789724,31.175643409683953,1198,305.2307434082031
2020-07-10 20:31:55.512000,121.4156723389793,31.175633817445323,1198,307.85125732421875
2020-07-10 20:31:55.615000,121.41568489398999,31.1756290340409,1198,309.1587829589844
2020-07-10 20:31:55.717000,121.41568489398999,31.1756290340409,1198,309.1587829589844
2020-07-10 20:31:55.820000,121.41569740830738,31.175624257723463,1198,310.4624328613281
2020-07-10 20:31:55.923000,121.41570991781848,31.175619491619628,1198,311.76519775390625
2020-07-10 20:31:56.025000,121.41573486250326,31.175610032366247,1197,314.3609924316406
2020-07-10 20:31:56.129000,121.41574678820939,31.17560556349904,1197,315.599609375
2020-07-10 20:31:56.231000,121.4157579772703,31.175601361852976,1197,316.7621154785156
2020-07-10 20:31:56.333000,121.4157686011106,31.175597341237776,1197,317.8673095703125
2020-07-10 20:31:56.435000,121.41577862736793,31.175593553555203,1196,318.9100341796875
2020-07-10 20:31:56.542000,121.41579685477109,31.175586650307523,1194,320.8064270019531
2020-07-10 20:31:56.645000,121.41580475664485,31.175583635315114,1192,321.6295471191406
2020-07-10 20:31:56.748000,121.41581170494914,31.175581026886547,1191,322.3514099121094
2020-07-10 20:31:56.851000,121.41582303723773,31.175576820967446,1189,323.52667236328125
2020-07-10 20:31:56.956000,121.4158274676829,31.17557520794807,1189,323.9847412109375
2020-07-10 20:31:57.056000,121.41583107144486,31.175574023795708,1189,324.3520202636719
2020-07-10 20:31:57.158000,121.41583107144486,31.175574023795708,1189,324.3520202636719
2020-07-10 20:31:57.260000,121.41583394080456,31.175573060173743,1188,324.645263671875
2020-07-10 20:31:57.362000,121.4158358809467,31.175572583678,1188,324.8373107910156
